"qseqid","vmr_invert_assoc_score","vmr_invert_assoc_tophit","vmr_tophit_pident","vmr_tophit_evalue","vmr_tophit_length","vhdb_invert_assoc_score","vhdb_invert_assoc_tophit","vhdb_tophit_pident","vhdb_tophit_evalue","vhdb_tophit_length","assignment_rpm","assignment_manual","assignment_vmr","assignment_vhdb","is_core","evidence"
"ref_spider130295_Bunya-Arena_Wuhan_Spider_Virus_KM817699_len6870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ref_GAKZ01048260_Procotyla_fluviatilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ref_mosHB136735_Bunya-Arena_Qingnian_Mosquito_Virus_KM817673_len7047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHZC35426_Bunya-Arena_Beihai_bunya-like_virus_2_RdRp_len6115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HBXXC56361_Bunya-Arena_Hubei_blood_fluke_virus_1_RdRp_len6054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HBXXC60124_Bunya-Arena_Hubei_blood_fluke_virus_2_RdRp_len6087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WGML135976_Bunya-Arena_Hubei_bunya-like_virus_4_len6492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASN64747_Crithidia_G15_virus",0,FALSE,49.2,0,2003,0,FALSE,49.2,0,2003,NA,NA,FALSE,FALSE,FALSE,"VMR"
"SCM50476_Bunya-Arena_Hubei_bunya-like_virus_5_len6161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SZmix21338_Bunya-Arena_Hubei_bunya-like_virus_6_len5634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ref_WHCCII13062_Bunya-Arena_Huangshi_Humpbacked_Fly_Virus_KM817669_len6055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QIJ70048_Boyle_bunya-like_virus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ref_mosHB136348_Bunya-Arena_Jiangxia_Mosquito_Virus_1_KM817670_len5754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QTW97784_Bunyavirales_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QTW97783_Riboviria_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YYSZX17850_Bunya-Arena_Beihai_blue_swimmer_crab_virus_2_len6364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHTH41702_Bunya-Arena_Beihai_barnacle_virus_6_len5878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QJW70347_Erysiphe_necator_associated_negative-stranded_RNA_virus_14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHTH16146_Bunya-Arena_Beihai_barnacle_virus_5_len6887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHWC0209c12777_Bunya-Arena_Shahe_bunya-like_virus_1_len6147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QGA87322_Flen_bunya-like_virus",7,TRUE,40.9,0,2083,NA,TRUE,40.9,0,2083,NA,NA,TRUE,TRUE,TRUE,"VMR"
"ref_mosHB136900_Bunya-Arena_Wuhan_Mosquito_Virus_2_RdRp_KM817698_len6574",9,TRUE,40.7,0,2080,NA,TRUE,72.4,0,2116,NA,NA,TRUE,TRUE,TRUE,"VMR"
"QGA70910_Anjon_virus",10,TRUE,40.6,0,2098,NA,NA,72.2,0,2111,NA,NA,TRUE,NA,TRUE,"VMR"
"ASA47365_Culex_phasma-like_virus",10,TRUE,41.1,0,2091,NA,NA,72.4,0,2111,NA,NA,TRUE,NA,TRUE,"VMR"
"QHA33845_Coredo_virus",13,TRUE,41.5,0,2062,NA,TRUE,41.5,0,2062,NA,NA,TRUE,TRUE,TRUE,"VMR"
"ref_mosHB136897_Bunya-Arena_Wuhan_mosquito_virus_1_RdRp_KM817697_len6474",8,TRUE,40.4,0,1873,NA,TRUE,55.1,0,2123,NA,NA,TRUE,TRUE,TRUE,"VMR"
"SCM95079_Bunya-Arena_Hubei_diptera_virus_6_RdRp_len6396",17,TRUE,40.2,0,2010,NA,NA,40.2,0,1869,NA,NA,TRUE,NA,TRUE,"VMR"
"SCM173098_Bunya-Arena_Hubei_diptera_virus_7_RdRp_len6419",12,TRUE,42.2,0,1870,NA,NA,40.9,0,2081,NA,NA,TRUE,NA,TRUE,"VMR"
"ref_KJ434182_Kigluaik_phantom_virus",6,TRUE,41.3,0,2062,1,TRUE,100,0,2131,NA,NA,TRUE,TRUE,TRUE,"VMR"
"YP_009666981_Ganda_bee_virus",16,TRUE,40.1,0,1881,NA,NA,40.1,0,1989,NA,NA,TRUE,NA,TRUE,"VMR"
"QTM19232_Bunya-Arena_Hubei_odonate_virus_8_RdRp_len6413",10,TRUE,40.4,0,2058,NA,TRUE,42.2,0,2029,NA,NA,TRUE,TRUE,TRUE,"VMR"
"QTM74767_Bunya-Arena_Hubei_odonate_virus_9_RdRp_len6464",15,TRUE,41.9,0,1869,NA,TRUE,40.1,0,2108,NA,NA,TRUE,TRUE,TRUE,"VMR"
"ref_ZL17268_Bunya-Arena_Wuchang_Cockroach_Virus_1_RdRp_KM817688_len6516",20,TRUE,40.2,0,1785,NA,TRUE,40.5,0,1992,NA,NA,TRUE,TRUE,TRUE,"VMR"
"SCM48138_Bunya-Arena_Hubei_bunya-like_virus_8_RdRp_len6899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ref_insectZJ97888_Bunya-Arena_Shuangao_Insect_Virus_2_RdRp_KM817680_len4899",NA,NA,NA,NA,NA,NA,NA,99.9,0,1599,NA,NA,NA,NA,NA,NA
"ANW72256_Terena_virus",3,TRUE,40.9,5.04e-305,1355,NA,TRUE,42.3,1.13e-294,1225,NA,NA,TRUE,TRUE,TRUE,"VMR"
"QTM27070_Bunya-Arena_Hubei_bunya-like_virus_10_RdRp_len6180",3,TRUE,65.1,0,2027,NA,TRUE,48.2,0,2004,NA,NA,TRUE,TRUE,TRUE,"VMR"
"ref_WHCCII13250_Bunya-Arena_Wuhan_Insect_virus_2_RdRp_KM817692_len7243",3,TRUE,100,0,2369,NA,TRUE,47.9,0,2190,NA,NA,TRUE,TRUE,TRUE,"VMR"
"ref_SXSSP2428_Bunya-Arena_Sanxia_Water_Strider_Virus_2_RdRp_KM817675_len6739",3,TRUE,100,0,2224,NA,NA,100,0,2224,NA,NA,TRUE,NA,TRUE,"VMR"
"ref_AKN56888_Ferak_virus",6,TRUE,52,0,2253,1,TRUE,100,0,2271,NA,NA,TRUE,TRUE,TRUE,"VMR"
"ref_AKN56871_Jonchet_virus",3,TRUE,100,0,2256,1,TRUE,100,0,2256,NA,NA,TRUE,TRUE,TRUE,"VMR"
"QTM75064_Bunya-Arena_Hubei_bunya-like_virus_9_len6171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QLF99174_Halophytophthora_RNA_virus_7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCJXSX36597_Bunya-Arena_Beihai_sesarmid_crab_virus_5_len8644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JMYJCC72012_Bunya-Arena_Jingmen_bunya-like_virus_1_len8361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SYJFC11704_Bunya-Arena_Shayang_ascaridia_galli_virus_1_len8373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WHJHC41208_Bunya-Arena_Wuhan_ascaridia_galli_virus_1_len8390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XSNXC32933_Bunya-Arena_Xingshan_nematode_virus_3_len8366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ref_spider112000_Bunya-Arena_Shayang_Spider_Virus_2_KM817677_len6646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ref_WHCC65775_Bunya-Arena_Wuhan_Insect_virus_3_KM817693_len6743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCM26604_Bunya-Arena_Hubei_bunya-like_virus_12_len4484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ref_mosZJ36691_Bunya-Arena_Shuangao_Mosquito_Virus_KM817682_len6141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ref_CC41253_Bunya-Arena_Shuangao_Bedbug_Virus_1_RdRp_KM817678_len6085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ref_mosHB106551_Bunya-Arena_Jiangxia_Mosquito_Virus_2_RdRp_KM817671_len5956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WLJQ100911_Bunya-Arena_Wenling_crustacean_virus_9_RdRp_len6691",5,TRUE,72.1,0,2171,NA,NA,100,0,2173,NA,NA,TRUE,NA,TRUE,"VMR"
"ref_insectZJ95907_Bunya-Arena_Shuangao_Insect_Virus_1_RdRp_KM817679_len7329",3,TRUE,100,0,2335,NA,NA,100,0,2335,NA,NA,TRUE,NA,TRUE,"VMR"
"ref_CC59661_Bunya-Arena_Wuhan_Louse_Fly_Virus_1_RdRp_KM817663_len6787",55,TRUE,54.1,0,2247,16,FALSE,53.2,0,2248,NA,NA,TRUE,FALSE,TRUE,"VMR"
"ref_NP_671968_La_Crosse_virus",53,TRUE,56,0,2271,19,FALSE,55.7,0,2271,NA,NA,TRUE,FALSE,TRUE,"VMR"
"ref_NP_047211_Bunyamwera_virus",55,TRUE,66.4,0,2240,14,TRUE,55.3,0,2262,NA,NA,TRUE,TRUE,TRUE,"VMR"
"ref_YP_006590082_Simbu_virus",55,TRUE,58.5,0,2262,5,FALSE,51.5,0,2189,NA,NA,TRUE,FALSE,TRUE,"VMR"
"ref_YP_006590076_Shamonda_virus",57,TRUE,57.6,0,2256,8,FALSE,50.7,0,2246,NA,NA,TRUE,FALSE,TRUE,"VMR"
"ref_YP_001497159_Akabane_virus",55,TRUE,57.8,0,2256,6,TRUE,50.9,0,2273,NA,NA,TRUE,TRUE,TRUE,"VMR"
"ref_YP_006590079_Aino_virus",55,TRUE,58.8,0,2257,5,FALSE,50.8,0,2237,NA,NA,TRUE,FALSE,TRUE,"VMR"
"ref_NP_982304_Oropouche_virus",51,TRUE,58.8,0,2256,5,TRUE,52.9,0,2239,NA,NA,TRUE,TRUE,TRUE,"VMR"
"ref_YP_008400138_Brazoran_virus",40,FALSE,64.4,0,2236,10,TRUE,51.4,0,2258,NA,NA,FALSE,TRUE,FALSE,"VMR"
"ref_YP_008709776_Murrumbidgee_virus",51,TRUE,50.1,0,2235,17,TRUE,49.2,0,2226,NA,NA,TRUE,TRUE,TRUE,"VMR"
"ref_KF981636_Khurdun_virus",1,TRUE,99.7,0,2164,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,"VMR"
"ref_AGX32061_Herbert_virus",9,TRUE,79.3,0,2426,3,TRUE,79.3,0,2426,NA,NA,TRUE,TRUE,TRUE,"VMR"
"ref_AGX32058_Kibale_virus",9,TRUE,78.6,0,2426,3,TRUE,78.6,0,2426,NA,NA,TRUE,TRUE,TRUE,"VMR"
"ref_AGX32057_Tai_virus",9,TRUE,78.6,0,2426,3,TRUE,78.6,0,2426,NA,NA,TRUE,TRUE,TRUE,"VMR"
"ref_NC_013105_European_mountain_ash_ringspot-associated_virus",0,FALSE,48.2,0,2296,0,FALSE,48.2,0,2296,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_JF795479_Redbud_yellow_ringspot_virus",0,FALSE,46.2,0,2309,0,FALSE,47.3,0,2286,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NC_015298_Rose_rosette_virus",0,FALSE,47.4,0,2290,0,FALSE,47.4,0,2290,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_HQ703343_Fig_mosaic_virus",0,FALSE,48.3,0,2300,0,FALSE,47.9,0,2305,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_HF568801_Pigeonpea_sterility_mosaic_virus",0,FALSE,47.9,0,2311,0,FALSE,47.9,0,2311,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_006468898_Bean_necrotic_mosaic_virus",66,TRUE,42.5,0,2857,0,FALSE,42.6,0,2854,NA,NA,TRUE,FALSE,TRUE,"VMR"
"ref_YP_001740047_Tomato_zonate_spot_virus",66,TRUE,42.7,0,2803,0,FALSE,42.7,0,2803,NA,NA,TRUE,FALSE,TRUE,"VMR"
"ref_YP_717924_Capsicum_chlorosis_virus",66,TRUE,44.4,0,2883,0,FALSE,44.4,0,2883,NA,NA,TRUE,FALSE,TRUE,"VMR"
"ref_NP_620752_Watermelon_silver_mottle_virus",66,TRUE,43.8,0,2882,0,FALSE,43.8,0,2882,NA,NA,TRUE,FALSE,TRUE,"VMR"
"ref_NP_619688_Groundnut_bud_necrosis_virus",66,TRUE,44.4,0,2866,0,FALSE,44.4,0,2866,NA,NA,TRUE,FALSE,TRUE,"VMR"
"ref_YP_717933_Melon_yellow_spot_virus",66,TRUE,45.1,0,2802,0,FALSE,45.1,0,2802,NA,NA,TRUE,FALSE,TRUE,"VMR"
"ref_NP_619710_Impatiens_necrotic_spot_virus",66,TRUE,44.5,0,2854,0,FALSE,44.5,0,2854,NA,NA,TRUE,FALSE,TRUE,"VMR"
"ref_NP_049362_Tomato_spotted_wilt_virus",66,TRUE,43.4,0,2834,0,FALSE,43.4,0,2834,NA,NA,TRUE,FALSE,TRUE,"VMR"
"ref_shrimp6186_Bunya-Arena_Whenzhou_Shrimp_Virus_2_RdRp_KM817687_len6873",NA,NA,NA,NA,NA,1,TRUE,42.7,0,2255,NA,NA,NA,TRUE,TRUE,"VHDB"
"WGML112345_Bunya-Arena_Hubei_bunya-like_virus_7_RdRp_len7402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WGML140341_Bunya-Arena_Hubei_myriapoda_virus_6_RdRp_len7470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ref_NP_941976_viral_Sin_Nombre_virus",0,FALSE,64.8,0,2155,0,FALSE,69.3,0,2154,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NP_604473_Andes_virus",0,FALSE,64.5,0,2155,0,FALSE,67.7,0,2154,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NP_942124_Tula_virus",0,FALSE,64.2,0,2155,0,FALSE,68.1,0,2153,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_138530_Hantavirus",0,FALSE,65,0,2153,0,FALSE,68.2,0,2155,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NP_942558_Seoul_virus",0,FALSE,65.2,0,2156,0,FALSE,68.7,0,2157,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NP_942555_Dobrava-Belgrade_virus",0,FALSE,65.2,0,2153,0,FALSE,68.8,0,2155,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_FJ593498_Nova_virus",0,FALSE,61,0,2160,0,FALSE,61,0,2160,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_Longquanvirus",0,FALSE,63.6,0,2011,0,FALSE,63.6,0,2011,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_001911124_Thottapalayam_virus",0,FALSE,61.3,0,2157,0,FALSE,62.1,0,2154,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ZCM20815_Bunya-Arena_Hubei_orthoptera_virus_2_RdRp_len8763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHJJX25757_Bunya-Arena_Beihai_hermit_crab_virus_2_RdRp_len9038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHWC0209c12636_Bunya-Arena_Shahe_bunya-like_virus_3_len9961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHWC0209c12661_Bunya-Arena_Shahe_bunya-like_virus_4_len6195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ref_tick108881_Bunya-Arena_Huangpi_Tick_Virus_1_RdRp_KM817667_len11823",31,TRUE,40.6,0,3883,NA,FALSE,40.6,0,3555,NA,NA,TRUE,FALSE,TRUE,"VMR"
"ref_tick109181_Bunya-Arena_Tacheng_Tick_Virus_1_RdRp_KM817683_len12184",21,TRUE,40.3,0,3952,NA,FALSE,40.9,0,3552,NA,NA,TRUE,FALSE,TRUE,"VMR"
"ref_tick109205_Bunya-Arena_Wenzhou_Tick_Virus_RdRp_KM817685_len12073",21,TRUE,40.1,0,3905,NA,FALSE,40.5,0,3846,NA,NA,TRUE,FALSE,TRUE,"VMR"
"ref_JF911697_Erve_virus",45,FALSE,41.1,0,3845,8,TRUE,40.6,0,3911,NA,NA,FALSE,TRUE,FALSE,"VMR"
"ref_DQ076419_Hazara_virus",43,FALSE,42.6,0,4048,11,FALSE,40.3,0,3792,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NP_690576_Dugbe_virus",43,TRUE,42.3,0,3953,11,TRUE,40.3,0,4124,NA,NA,TRUE,TRUE,TRUE,"VMR"
"ref_YP_325663_Crimean-Congo_hemorrhagic_fever_virus",46,TRUE,41.5,0,4043,11,TRUE,41.6,0,3898,NA,NA,TRUE,TRUE,TRUE,"VMR"
"ref_spider131603_Bunya-Arena_Shayang_Spider_Virus_1_RdRp_KM817676_len13486",3,TRUE,100,0,4403,NA,NA,100,0,4403,NA,NA,TRUE,NA,TRUE,"VMR"
"ref_SXSSP2579_Bunya-Arena_Sanxia_Water_Strider_Virus_1_RdRp_KM817674_len12229",3,TRUE,100,0,3934,NA,NA,100,0,3934,NA,NA,TRUE,NA,TRUE,"VMR"
"ref_spider128550_Bunya-Arena_Xinzhou_Spider_Virus_RdRp_KM817702_len12336",1,TRUE,99.8,0,4028,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,"VMR"
"ref_WHWG56321_Bunya-Arena_Wuhan_Millipede_Virus_2_RdRp_KM817696_len11332",3,TRUE,100,0,3702,NA,NA,100,0,3702,NA,NA,TRUE,NA,TRUE,"VMR"
"BHBJDX18821_Bunya-Arena_Beihai_shrimp_virus_3_RdRp_len10960",NA,NA,NA,NA,NA,NA,NA,99.7,0,3540,NA,NA,NA,NA,NA,NA
"WHSFII20185_Bunya-Arena_Wuhan_pillworm_virus_1_RdRp_len11209",NA,NA,NA,NA,NA,NA,NA,100,0,3387,NA,NA,NA,NA,NA,NA
"SHWC0209c12742_Bunya-Arena_Shahe_bunya-like_virus_2_RdRp_len12352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHWC0209c12776_Bunya-Arena_Shahe_isopoda_virus_4_RdRp_len12468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ref_YP_002929493_Lujo_virus",0,FALSE,40.8,0,2272,0,FALSE,42.8,0,2133,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_516229_Mobala_virus",0,FALSE,43.1,0,2262,0,FALSE,43.8,0,2268,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NP_899221_Guanarito_virus",0,FALSE,42.8,0,2237,0,FALSE,42.8,0,2237,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_006590089_Golden_Gate_virus",0,FALSE,49.9,0,2073,0,FALSE,49.9,0,2073,NA,NA,FALSE,FALSE,FALSE,"VMR"
"WGML140132_Bunya-Arena_Hubei_myriapoda_virus_5_RdRp_len9874",3,TRUE,100,0,3217,NA,NA,100,0,3217,NA,NA,TRUE,NA,TRUE,"VMR"
"BWBFG40849_Bunya-Arena_Beihai_bunya-like_virus_3_len10487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CPQY18609_Bunya-Arena_Changping_bunya-like_virus_1_len10125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WHWN46660_Bunya-Arena_Wuhan_snail_virus_2_RdRp_len10272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WLJQ104142_Bunya-Arena_Wenling_crustacean_virus_8_RdRp_len8945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHJP59844_Bunya-Arena_Beihai_bunya-like_virus_5_len7842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHCL81707_Bunya-Arena_Beihai_bunya-like_virus_4_len9843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WZSLuoI85881_Bunya-Arena_Wenzhou_bunya-like_virus_1_RdRp_len9420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WZFSL85898_Bunya-Arena_Wenzhou_channeled_applesnail_virus_4_RdRp_len13527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WGML134260_Bunya-Arena_Hubei_bunya-like_virus_11_len7824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHNXC41490_Bunya-Arena_Beihai_sipunculid_worm_virus_7_RdRp_len11709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QUU10706_Quang_Binh_virus",NA,NA,NA,NA,NA,19,TRUE,48.9,0,1030,NA,NA,NA,TRUE,TRUE,"VHDB"
"UFQ89986_Mosquito_flavivirus",NA,NA,NA,NA,NA,NA,TRUE,48.9,0,1026,NA,NA,NA,TRUE,TRUE,"VHDB"
"NC_021069_K928_gp1",NA,NA,NA,NA,NA,19,TRUE,48.7,0,1026,NA,NA,NA,TRUE,TRUE,"VHDB"
"BBQ04788_Mosquito_flavivirus",NA,NA,NA,NA,NA,NA,TRUE,48.3,0,1043,NA,NA,NA,TRUE,TRUE,"VHDB"
"QRW42870_Culex_flavivirus",NA,NA,NA,NA,NA,NA,TRUE,67.7,0,1113,NA,NA,NA,TRUE,TRUE,"VHDB"
"AIM49244_Aedes_flavivirus",NA,NA,NA,NA,NA,17,TRUE,63.1,0,1121,NA,NA,NA,TRUE,TRUE,"VHDB"
"QDH06222_Cell_fusing_agent_virus",NA,NA,NA,NA,NA,17,TRUE,61.5,0,1038,NA,NA,NA,TRUE,TRUE,"VHDB"
"NC_001564_CFA",NA,NA,NA,NA,NA,17,TRUE,60.8,0,1038,NA,NA,NA,TRUE,TRUE,"VHDB"
"AOO85402_Tembusu_virus",25,TRUE,45.7,0,3432,10,TRUE,64.2,0,3419,NA,NA,TRUE,TRUE,TRUE,"VMR"
"NC_001563_WNVgp1",25,TRUE,45.8,0,3425,10,FALSE,63.5,0,3423,NA,NA,TRUE,FALSE,TRUE,"VMR"
"NC_001437_JEVgp1",25,TRUE,45.7,0,3403,9,FALSE,63.4,0,3423,NA,NA,TRUE,FALSE,TRUE,"VMR"
"NC_001477_DV1_gp1",25,TRUE,45.5,0,3416,16,FALSE,52,0,3457,NA,NA,TRUE,FALSE,TRUE,"VMR"
"NC_002031_YFVgp1",23,TRUE,46.4,0,3398,14,TRUE,47.2,0,3423,NA,NA,TRUE,TRUE,TRUE,"VMR"
"NC_001672_TBEVgp1",22,FALSE,43.1,0,3405,8,FALSE,42.6,0,3417,NA,NA,FALSE,FALSE,FALSE,"VMR"
"NC_003676_APOIVgp1",18,TRUE,42,0,3386,6,FALSE,42.2,0,3410,NA,NA,TRUE,FALSE,TRUE,"VMR"
"JMTV_NSP1",NA,NA,NA,NA,NA,2,TRUE,95.3,0,914,NA,NA,NA,TRUE,TRUE,"VHDB"
"EU792509_Toxocara_canis_ANT-5_NS5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WHCC2c13291_JMTV_NS5-like_907aa",NA,NA,NA,NA,NA,NA,NA,42.6,5.879999999999999e-234,897,NA,NA,NA,NA,TRUE,"PROPAGATED_ITER1"
"WHCCII13522_JMTV_NS5_len3074_907aa",NA,NA,NA,NA,NA,NA,NA,42.3,2.1099999999999997e-228,915,NA,NA,NA,NA,TRUE,"PROPAGATED_ITER1"
"arthropodmix14081_JMTV_NS5_len3170_911aa",NA,NA,NA,NA,NA,NA,NA,42.3,8.529999999999999e-226,894,NA,NA,NA,NA,TRUE,"PROPAGATED_ITER1"
"ZJinsect96267_NS5-like_len3061_905aa",NA,NA,NA,NA,NA,NA,NA,42.1,8.829999999999998e-227,902,NA,NA,NA,NA,TRUE,"PROPAGATED_ITER1"
"ZCM66784_JMTV_NS5-like_len3135_943aa",NA,NA,NA,NA,NA,NA,TRUE,41.9,6.249999999999999e-226,916,NA,NA,NA,TRUE,TRUE,"VHDB"
"NC_003996_TABVgp1",NA,NA,NA,NA,NA,0,FALSE,100,0,3350,NA,NA,NA,FALSE,FALSE,"VHDB"
"NC_001461_PestiV1gp1",0,FALSE,49.5,0,4014,0,FALSE,51.1,0,4016,NA,NA,FALSE,FALSE,FALSE,"VMR"
"YP_009109567_Norway_rat_pestivirus",0,FALSE,40.3,0,3995,0,FALSE,40.1,0,3961,NA,NA,FALSE,FALSE,FALSE,"VMR"
"spider134009_flaviviridae_Length20433_6649aa",NA,NA,NA,NA,NA,NA,NA,100,0,6649,NA,NA,NA,NA,NA,NA
"spider134014_flaviviridae_6365aa",NA,NA,NA,NA,NA,1,TRUE,100,0,6365,NA,NA,NA,TRUE,TRUE,"VHDB"
"BBQ05092_Culex_tritaeniorhynchus_flavi-like_virus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fly11645_flaviviridae_len16506_5175aa",NA,NA,NA,NA,NA,1,TRUE,100,0,5175,NA,NA,NA,TRUE,TRUE,"VHDB"
"insect97238_flaviviridae_len18554_5901aa",NA,NA,NA,NA,NA,1,TRUE,100,0,5901,NA,NA,NA,TRUE,TRUE,"VHDB"
"WHCCII13325_flaviviridae_20746bp_6806aa",NA,NA,NA,NA,NA,1,TRUE,100,0,6806,NA,NA,NA,TRUE,TRUE,"VHDB"
"Eddie20542_8572aa",NA,NA,NA,NA,NA,1,TRUE,100,0,8572,NA,NA,NA,TRUE,TRUE,"VHDB"
"QTJ63574_Dipteran_flavi-related_virus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
